ID,comp1,Loading,mz,RT,Corr_ID,Compound_Name
766,2.187225396705628,0.02558552133579399,494.19849139577025,0.790437,NA,NA
5496,2.1854263337777926,0.025564476425199083,649.2767473422869,3.9939668,256,NA
1640,2.1847049047456126,0.025556037359923556,253.12954636753636,1.4251628,NA,NA
1578,2.1841471393935565,0.025549512784387402,211.1554846604198,1.4071326,NA,NA
1130,2.1827796677856566,0.02553351650249861,211.10711513242444,0.9927956,203,NA
5940,2.1784995686187445,0.02548344915748731,428.3009207041404,4.282476,256,NA
1844,2.1756068186020063,0.025449610616025676,209.1280453959528,1.6160785,177,NA
2849,2.1739017670417318,-0.02542966542284177,493.28183346751655,2.2894003,214,NA
3325,2.1714602617911054,-0.025401105410336685,256.1907508847791,2.5525239,509,NA
314,2.1684353678941504,0.025365721088512504,266.12385465120406,0.4614575,205,NA
6344,2.1684270699420805,0.025365624021502376,378.2307748695109,4.6513853,504,NA
964,2.168004664895021,0.025360682851122696,224.0554059234808,0.9301395,175,NA
3719,2.1678988207978165,0.02535944471791001,458.2656008213314,2.7815125,292,NA
2621,2.167202918214756,0.025351304253551216,348.1552868022656,2.212912,36,NA
2898,2.16689013456965,-0.025347645402187566,286.1402463024405,2.3104272,214,NA
202,2.164487467278977,-0.025319539704749653,222.0197508996946,0.43815055,518,NA
5370,2.163675679835837,0.02531004365327829,455.21818256517025,3.9161294,256,NA
3331,2.1599300141864917,0.025266227954844823,240.0326428419891,2.575018,NA,NA
4218,2.1589730660498807,-0.02525503385614636,457.19730233136823,3.0577378,NA,NA
5597,2.1564034185525496,0.02522497487321417,857.9490315988072,4.053499,436,NA
5081,2.154971017347592,0.02520821906393815,498.2876753123202,3.6413956,256,"""2-((4R)-4-((3R,5R,6S,7R,9S,10R,13R,14S,17R)-3,6,7-trihydroxy-10,13-dimethylhexadecahydro-1H-cyclopenta[a]phenanthren-17-yl)pentanamido)ethane-1-sulfonic acid"""
8618,2.153002033670937,-0.02518518647024901,300.2895849477449,6.5027366,NA,Spectral Match to Palmitoyl ethanolamide from NIST14
1694,2.1529307922792134,-0.025184353109338573,316.1508870571277,1.5038002,184,NA
442,2.1525809919451935,0.02518026124760232,190.10757319708216,0.5656482,NA,NA
2340,2.147199347195246,-0.025117308345364242,338.13486910040973,2.056285,82,NA
2695,2.1457240237871895,0.025100050444742353,356.7088418908506,2.206613,NA,NA
1390,2.1451399375253484,0.025093217974921554,204.10224559039705,1.266396,NA,NA
1086,2.1406730343726244,0.025040965451660308,199.10793271617197,1.0361717,175,NA
3723,2.1400580636942608,0.02503377170499119,448.1538402510516,2.7832246,76,NA
7520,2.13836679809179,-0.025013987775899253,582.3425350779603,5.4537196,47,NA
7094,2.135121910103543,-0.024976030027703478,408.310663492158,5.1131835,2,"""Candidate Trihydroxylated bile acid (delta mass -0.9846; sirius atomic difference: 1H, 1N, -1O; buddy atomic difference: 1H, 1N, -1O)"""
2837,2.13385252983417,0.024961181189529686,745.4480222563043,2.2744749,NA,NA
731,2.132426147454066,0.024944495786701923,217.15478076749253,0.7571652,205,Spectral Match to Val-Val from NIST14
6258,2.130550629269525,-0.02492255652493287,366.26384855000555,4.49111,409,NA
6679,2.1288245668703634,-0.024902365553116625,617.3307078886755,4.826623,110,NA
4407,2.126857855552279,0.02487935954081173,400.18700951564927,3.261369,NA,NA
1552,2.1259724367938775,0.02486900217180517,237.15985595373328,1.3847435,306,NA
6547,2.1244959306252604,0.024851730435597057,230.06354311127257,4.740091,NA,NA
5382,2.1210642980720413,0.024811588204238906,600.2085573873433,3.8964272,NA,NA
4124,2.120555352291845,0.024805634705739116,600.2921854230896,3.041399,42,NA
4545,2.119661003175355,-0.024795172872022268,395.2906759935574,3.327034,256,NA
7617,2.1186825154191324,-0.0247837268091696,313.2735095262521,5.5673847,437,NA
1283,2.1185352846653935,0.024782004546984485,251.0776411667971,1.1876119,NA,NA
5457,2.1166606552692673,0.024760075682001694,879.3818683024236,3.97105,256,NA
7283,2.1135378854668465,0.02472354643653529,419.18385214865685,5.232254,NA,NA
218,2.1130781126509115,-0.024718168148952564,148.06056485271844,0.4394826,345,Spectral Match to L-Glutamic acid from NIST14
7816,2.111400781156467,-0.02469854721697045,483.3441339689095,5.74717,NA,NA
4310,2.1108324291867406,0.024691898802285082,371.1277482128163,3.2103248,NA,NA
3460,2.1097292767602362,-0.024678994448674576,358.1970604405334,2.7550237,76,NA
7374,2.106493098215943,-0.024641138581000324,481.3289687,5.32779,NA,NA
1768,2.1034968392276543,0.024606089221941175,267.18190945346373,1.5785711,NA,NA
3849,2.1034750037089025,-0.024605833796445598,338.2065782151165,2.946873,193,NA
3236,2.102604203143039,0.024595647426768896,497.31322459507663,2.4835196,NA,NA
2724,2.1020245829406825,0.02458886719960237,509.27666738716266,2.2406404,NA,NA
4620,2.1018038155904306,0.024586284727874205,305.1862842193341,3.367943,307,NA
2504,2.1009133605194754,0.024575868445560176,311.1604071238224,2.1460433,36,NA
5657,2.098358741004061,0.024545985255553827,193.1225087191272,4.088567,445,NA
7266,2.0975290854244757,-0.02453628018786176,392.2478888650934,5.188653,2,NA
7222,2.096811745645211,0.02452788895746775,407.2407909833232,5.1993804,69,NA
4564,2.096409816338777,0.024523187306297854,255.15860705524508,3.2940476,256,NA
3051,2.09616974743268,-0.02452037905062916,393.1747037729048,2.3920693,NA,NA
3665,2.0959816665947018,-0.024518178936136985,224.1282764,2.7513483,509,NA
7098,2.0955109519482256,-0.024512672654229035,413.265862506771,5.1115384,2,NA
2655,2.0945707789569763,0.024501674786262077,361.695335117027,2.2155864,NA,NA
3736,2.0927805227784257,0.024480732894437928,275.1392632181875,2.8467112,NA,NA
1415,2.0922589792785127,0.024474632031506897,231.17047359477004,1.2741156,175,Spectral Match to Leu-Val from NIST14
2918,2.090911533762352,-0.024458870008967067,378.1665484925305,2.3242424,214,NA
3245,2.0861907441655787,-0.02440364759652985,415.11390253078946,2.48939,NA,NA
6025,2.084594386448844,0.024384973872055647,385.3424046478922,4.3337765,256,NA
460,2.0811471523551797,0.02434464913845216,274.0919692,0.57009435,NA,NA
3872,2.0753866962210212,0.024277265011719545,345.1428839140322,2.9578767,NA,NA
5913,2.0745296556393797,-0.02426723960230346,328.2482549812843,4.257995,NA,NA
808,2.070971142550644,-0.024225613159645703,160.07582711067406,0.82923347,276,5_hydroxy_tryptophol
6495,2.070173273852265,0.024216279925569198,443.3561812935517,4.691505,1,NA
4288,2.0701407905858704,-0.0242158999458439,350.2075079213275,3.2223148,NA,NA
2039,2.0673644939195794,-0.024183423641528454,376.1717828423052,1.8163941,82,NA
5182,2.066659034511937,0.02417517138423803,288.18057493577754,3.7347617,NA,NA
3576,2.066266396320554,-0.02417057841780759,229.09699287674792,2.6996086,509,NA
654,2.065436797419833,0.024160874013128254,391.23784965442985,0.7085889,NA,NA
2354,2.06501802437838,-0.024155975328885155,376.17147426685096,1.995426,NA,NA
2469,2.06474334889435,-0.0241527622556154,447.2172023460072,2.135348,NA,NA
5333,2.0645419915153007,0.024150406836038828,460.29088348969543,3.882714,256,Glu-C22:5
6005,2.064194465179236,-0.02414634157486386,355.2454343596567,4.221711,35,NA
601,2.064106139511308,0.024145308367099962,247.12872499216735,0.6340249,NA,NA
4089,2.0601204796098465,0.02409868528627818,325.17614658597313,3.042484,483,NA
2811,2.058156932702666,-0.024075716290324144,210.11267467686204,2.2572124,214,NA
1264,2.057641645828624,-0.02406968861556794,546.2890400692723,1.1536074,459,NA
3744,2.0575400586313517,0.024068500278322417,560.2043868673185,2.8144019,NA,NA
5658,2.0574404059341505,0.02406733457029148,246.16998648556716,4.0886893,445,NA
571,2.051274321127028,-0.023995205518284046,165.0547332307695,0.63263196,205,Spectral Match to L-Tyrosine from NIST14
1907,2.0506149763935317,0.02398749269692969,510.2932179453812,1.7111174,NA,NA
7507,2.0502329388236626,-0.023983023733461322,409.314129,5.442282,47,NA
6061,2.05018073992784,0.023982413126084148,377.1992282,4.3481717,256,NA
1092,2.049830544569012,0.02397831664346353,374.18233217552455,1.05867,NA,NA
4888,2.049656833332859,0.023976284620359934,470.2654339985977,3.4252775,322,NA
1890,2.049077087310942,-0.02396950292139309,366.1779799521173,1.6870524,229,NA
2369,2.0378606918951894,0.023838296816776402,238.07109369367055,2.0677905,446,NA
2234,2.034819441741485,-0.023802721164256867,456.20934318356177,1.9870241,358,NA
4574,2.0346600222483917,0.02380085632177286,673.3422739215454,3.356042,NA,NA
5228,2.033654027328955,0.023789088488190772,255.06516390636537,3.783936,NA,NA
3509,2.033265587160577,0.02378454462900247,252.12310459616916,2.69132,232,NA
2429,2.0326304436996314,0.023777114907037922,596.3779600961542,2.0973063,NA,NA
5477,2.031253638831785,0.02376100944741105,498.2894269141256,3.99019,256,"""Candidate Trihydroxylated bile acid (delta mass 88.9927; sirius atomic difference: 2C, 3H, 1N, 1O, 1S; spectral library match to CCMSLIB00005435562, taurocholic acid)"""
360,2.029696999848603,-0.023742800341035313,206.04587519342513,0.4419445,518,NA
794,2.025088159154779,-0.023688887474038283,341.1465518338352,0.87372607,175,NA
1163,2.0240475991533295,-0.023676715308262247,432.245895048647,1.0872468,175,NA
769,2.022198318488889,0.023655082965309767,173.1650456110333,0.7847937,NA,Candidate Cadaverine-C4:0 (delta mass:70.0418)
5483,2.0219776731284016,0.023652501920582096,516.2993764256839,3.9898036,256,"""2-((4R)-4-((3R,5S,7R,9S,10S,12S,13R,14S,17R)-3,7,12-trihydroxy-10,13-dimethylhexadecahydro-1H-cyclopenta[a]phenanthren-17-yl)pentanamido)ethane-1-sulfonic acid"""
4003,2.02058782779478,-0.023636243917410413,401.1595434,3.0739076,NA,NA
3306,2.018461682722737,-0.02361137289580208,319.1513218807887,2.5356565,509,NA
3456,2.013993325495464,0.02355910336320314,474.2602711269849,2.6340315,NA,NA
4118,2.0125556604392796,0.023542285978938978,438.239232,3.1014884,42,Massbank:PR311082 Dicoumaroyl Spermidine
1666,2.0122837835016973,0.023539105642244963,273.1082808742709,1.4788191,249,NA
573,2.0104470573739066,-0.023517620158580874,136.07580619101674,0.6335829,205,NA
4597,2.009866595833683,0.02351083008969069,1038.0095187353477,3.337166,NA,NA
4885,2.0082372401446364,0.02349177036461229,669.3027115102409,3.5373647,NA,NA
5081_5477_5483_5637_6604,2.008236493023876,0.02349176162501271,NA,NA,NA,NA
8301,2.0077833380953294,-0.02348646075153611,279.23185379301316,6.174554,141,Spectral Match to 9(10)-EpOME from NIST14
5598,2.0058925612521707,0.023464342998452806,857.4471791777462,4.054557,436,NA
5585,2.003890453307633,0.023440922926790925,438.2851597174237,4.04656,309,NA
4178,2.0004397830179967,0.02340055799757455,180.10205618048252,3.059668,406,NA
663,2.000392654311445,0.02340000669978475,190.10756641784505,0.6639106,NA,NA
3177,1.9996568240413894,0.023391399173051386,465.30810101811227,2.4532228,220,NA
2902,1.996894513545704,0.023359086474858553,336.22826319077797,2.3245652,200,NA
1615,1.9901361788914615,0.02328002945780352,224.0917858669011,1.4360157,30,NA
3919,1.9896633861885968,0.02327449886740128,883.5328950765388,2.9213073,100,NA
814,1.988578335004333,-0.023261806256814725,334.1606966,0.7852404,205,NA
3787,1.9852984009434338,0.023223438549937542,328.1547460564148,2.8323634,288,NA
3037,1.9817549898896158,-0.023181988766455924,525.7652517626886,2.3826034,NA,NA
2426,1.9814184742634147,0.023178052305336292,729.3897989043892,2.0832624,NA,NA
3699,1.978946391357198,-0.023149134604382327,336.19193945866124,2.7522469,509,NA
911,1.9763434583377553,-0.023118686257172703,316.18737596915355,0.90121543,175,NA
4687,1.9748978232333012,0.02310177564162092,532.2951142216845,3.4128082,240,"""Candidate Tetrahydroxylated bile acid (delta mass 107.0057; sirius atomic difference: 2C, 5H, 1N, 2O, 1S; buddy atomic difference: 11C, -3H, 3N, -4O)"""
1594,1.9742089701497119,0.023093717640239833,304.15051776355295,1.4164233,184,NA
3646,1.9719125160954056,-0.023066854394096288,600.2941029816683,2.69492,NA,NA
3127,1.968624490215874,0.023028392031497487,273.0847777909806,2.4234283,NA,NA
407,1.9683761671236253,0.023025487220779545,189.1234847531211,0.5126732,NA,NA
4690,1.9680630379997281,-0.023021824328106302,462.2890682152112,3.4180596,256,NA
1047,1.9679696655280996,0.023020732084312576,169.09731263269634,1.0242383,NA,NA
5263,1.9669198367621292,0.02300845149524703,853.4019019,3.817743,262,NA
1333,1.9646344739406658,0.022981717991093022,177.10244690355205,1.2258087,54,NA
6492,1.9637981492944365,0.022971934910614906,689.3467939299967,4.69986,1,"""Candidate Trihydroxylated bile acid (delta mass 280.0499; buddy atomic difference: 16C, 4H, 6N)"""
5768,1.9580598193045307,0.02290480960902976,383.3268658888172,4.149745,256,NA
1644,1.957752860007467,0.022901218889181646,278.1792602081753,1.4390047,30,NA
7421,1.9557644888788417,-0.022877959506764297,415.28131915289725,5.3626924,422,NA
413,1.9549423816509943,0.02286834273747747,250.12855459578893,0.5439866,520,NA
166,1.953199125400014,-0.022847950637024363,296.06605294483086,0.41914022,NA,NA
6596,1.953142043340277,0.022847282907827594,392.3158314452537,4.8348556,471,NA
3390,1.949641527067217,-0.02280633489491335,289.1396627989672,2.5946667,8,NA
2255,1.9496161749218999,0.022806038332951376,399.2604264857544,2.0170805,358,NA
1329,1.9473369587490719,-0.022779376730490738,332.1494529695644,1.2197127,492,NA
323,1.945771284473961,0.022761061931919412,250.12854427202055,0.5058197,520,NA
5103,1.945685962686257,-0.022760063862665554,596.3473019430079,3.6629946,256,NA
5491,1.945463428757191,0.02275746072601643,533.3262421161337,3.9917624,256,TAUROCHOLIC ACID
5830,1.9435752859173974,0.022735373784732133,309.1595234333352,4.194446,NA,NA
5880,1.9432313424678465,0.022731350435113,339.1704501282473,4.2280984,171,NA
324,1.9412548691520743,-0.022708230229821637,141.06596632264194,0.50880677,NA,4200-48-0
928,1.9409101226318672,0.02270419748611745,203.13923000585805,0.943156,175,Spectral Match to L-Alanyl-L-norleucine from NIST14
4002,1.9406159370449296,0.02270075618938479,366.2367559256762,2.985287,NA,NA
5213,1.9401487076893988,0.02269529067738834,177.05436385979877,3.776424,44,Spectral Match to 3-Hydroxy-4-methoxycinnamic acid from NIST14
8021,1.9385005396589068,-0.02267601089105601,277.21621262643197,5.9369864,469,"Spectral Match to 13-Keto-9Z,11E-octadecadienoic acid from NIST14"
516,1.9379798635566992,-0.022669920174688992,268.1176352667018,0.590158,NA,NA
1483,1.9362095633259855,0.022649211721691,218.09259649435617,1.3089166,492,NA
963,1.93480239148168,0.02263275103807795,162.05507913728283,0.9400592,175,"1,5-isoquinolinediol"
2061,1.934225168178961,-0.02262599884914055,656.3247691769952,1.8593972,82,NA
7722,1.9331765159014476,-0.022613732022291996,415.3029225694389,5.668168,NA,NA
971,1.9319527420998466,0.022599416675205132,100.07627962494254,0.9541307,NA,5-Aminovaleric acid CollisionEnergy:102040
3241,1.9313530955245954,-0.022592402185400772,336.1077658653963,2.5048528,131,NA
5917,1.9273416990600485,0.022545478045810686,444.2959846509158,4.2677193,256,NA
5107,1.9268888703928664,-0.022540180988843857,490.2115214987895,3.6764495,NA,NA
7096,1.92665086669236,-0.02253739689134459,373.27373478462994,5.1026077,2,"""Candidate Trihydroxylated bile acid (delta mass -36.0215; sirius atomic difference: -4H, -2O; buddy atomic difference: -4H, -2O; spectral library match to CCMSLIB00005464896, """"(R)-4-((3R,5R,8R,9S,10S,12S,13R,14S,17R)-3,12-dihydroxy-10,13-dimethylhexadecahydro-1H-cyclopenta[a]phenanthren-17-yl)pent-2-enoic acid"""")"""
4868,1.9258742946959588,-0.022528312779843036,371.24068614026635,3.528446,NA,NA
1758,1.9227655022170755,-0.02249194703700884,472.2449576331676,1.5970238,NA,NA
3493,1.9199310339145228,0.02245879025794993,356.21833495833204,2.6541333,509,NA
6471,1.9195283880979541,0.02245408022525458,275.2007080962648,4.6546216,NA,NA
3918,1.9191174037886074,0.02244927265131579,574.3131214089173,2.9077787,NA,NA
2253,1.9171518107005683,-0.022426279719738065,432.2459083,1.9406775,82,NA
221,1.9148603249032095,0.022399474590807458,293.06325242619283,0.43809795,205,NA
915,1.9129314359174743,-0.022376911013055827,272.1241076775032,0.9001086,NA,NA
1385,1.9124730581718312,0.022371549044596303,278.16639089621754,1.2475396,NA,NA
6483,1.911460312260681,0.02235970223989273,459.2834502108837,4.6763935,NA,NA
1501,1.9110299779153455,0.022354668314906904,365.1928850354145,1.322376,184,NA
4866,1.9073851180956114,-0.02231203181350918,395.29072120721503,3.3772273,256,NA
5072,1.904856988620058,0.02228245849622151,408.1655663293879,3.6512458,161,NA
2404,1.9048561890558413,-0.022282449143153756,303.09520374691846,2.090882,82,NA
931,1.9022388197266407,0.022251831924225713,314.1215037420027,0.86127865,NA,NA
1293,1.8984216231157862,0.022207179477579362,273.0596357178679,1.1900774,NA,NA
6463,1.8956102402529806,0.02217429274522533,429.2614093843985,4.6822147,105,NA
177,1.8947224361316968,-0.022163907472943233,156.04222824864215,0.3942001,205,NA
1216,1.8941024635670116,0.022156655215674614,658.3521636945338,1.130944,NA,NA
4036,1.8925541488255837,0.02213854348383802,418.20590687341536,3.0049758,100,NA
2214,1.8925027372714356,-0.02213794208655288,478.1918024760367,1.9934813,NA,NA
1788,1.8919932248525004,-0.022131981959679286,368.1455680755881,1.579802,184,NA
3149,1.8906540338954076,-0.02211631649655097,260.12841793253847,2.435387,214,NA
358,1.8902843559451106,-0.022111992112288176,112.0873884297188,0.39419913,513,HISTAMINE - 50.0 eV
5245,1.8901288378478922,0.022110172907189116,389.12311348982126,3.7874246,431,NA
7047,1.8895394373600216,-0.0221032782731105,407.29968929230887,5.169172,2,NA
416,1.8889577517008231,-0.02209647388483549,391.1861911130518,0.55923593,NA,NA
7598,1.8885833710225615,0.022092094489439936,391.2454366808405,5.5345163,443,NA
2136,1.8871272420475091,-0.022075061119666988,529.2625611162113,1.9695405,82,NA
1978,1.8863699965243876,-0.022066203083582807,208.0606190482619,1.7668058,170,NA
4924,1.8861906629280916,0.022064105291758895,427.1866618264856,3.55972,NA,NA
3803,1.8853585465117066,0.02205437143791953,605.3378307496642,2.8584127,76,NA
2123,1.8852046808632223,-0.022052571562681214,551.2440797669076,1.9275951,82,NA
1621,1.8835278422377577,-0.022032956396135908,195.06557153373817,1.4137955,84,NA
4311,1.882950991997113,0.022026208571169263,402.21074906152234,3.187434,396,NA
1124,1.880398623387282,0.021996351711596397,242.18631633211632,1.0775106,175,NA
428,1.8794092905192437,0.021984778785805795,132.1132908139577,0.5462235,NA,NA
499,1.8732086654674998,0.02191224569214494,440.1699139551779,0.5805972,205,NA
1941,1.8730846885061536,-0.021910795446004577,346.09549204697583,1.7249633,162,NA
7452,1.872714428480451,-0.021906464252794373,934.6140933196688,5.3822837,422,NA
1347,1.8719439790686374,-0.021897451761492014,195.06558199006176,1.2497413,464,NA
4839,1.8702687535173126,0.021877855464214994,521.1595878716086,3.4958997,393,NA
5670,1.8690421190075452,-0.021863506653402837,337.1545674804241,4.0480123,256,"""Candidate Trihydroxylated bile acid (delta mass -72.1412; sirius atomic difference: -4C, -20H, 2N, -2O; buddy atomic difference: -4C, -20H, 2N, -2O)"""
3563,1.8688259106003169,0.021860977510853353,293.1789644122858,2.69656,174,NA
2540,1.868428705052246,-0.02185633111682365,355.1623697019241,2.1529698,82,NA
307,1.8651070315311604,0.02181747515398037,132.07693960677437,0.45254123,420,CREATINE - 30.0 eV
556,1.861305009674279,-0.02177300021715634,215.1026787521798,0.62579185,NA,NA
1629,1.86100585355815,-0.021769500776630694,188.07072707911357,1.445331,207,Spectral Match to L-Tryptophan from NIST14
3141,1.8590742893811925,-0.021746905905276587,313.1622574600154,2.5558717,509,NA
6620,1.855836323068193,-0.02170902912480823,313.23722985465105,4.8076954,438,NA
7752,1.8534018861457138,-0.021680551795533184,293.2109506814069,5.6852527,45,NA
1576,1.8516776323698496,0.021660381980461933,229.16567841987543,1.4102901,NA,NA
8722,1.8515598885063955,-0.021659004647272998,549.4162859973846,6.626411,141,NA
4881,1.8510937863222852,-0.0216535523205973,348.14413970491495,3.5275576,NA,NA
9000,1.8502755584707564,-0.021643980931117114,637.4631657593601,6.9107795,141,NA
1976,1.850101630904634,0.021641946377448977,229.1183945426316,1.7589858,60,Spectral Match to PyroGlu-Val from NIST14
9313,1.8463189346582758,-0.021597697505950048,313.2734878129054,7.13649,211,NA
2737,1.8438114093244982,0.021568365209871168,249.1235709593127,2.2472575,NA,NA
6137,1.8415943538352708,0.02154243074486006,407.2792308260703,4.4298043,14,"""Candidate Tetrahydroxylated bile acid (delta mass -18.0105; sirius atomic difference: -2H, -1O; buddy atomic difference: -2H, -1O; spectral library match to CCMSLIB00006581917, """"3alpha,7alpha-dihydroxy-12-oxo-5beta-cholanic acid"""")"""
6516,1.8403730468703186,0.02152814425410497,529.3143852906867,4.7817435,400,NA
6421,1.8388356618122685,0.02151016037449964,391.2841575945667,4.649116,105,"""Candidate Trihydroxylated bile acid (delta mass -18.011; sirius atomic difference: -2H, -1O; buddy atomic difference: -2H, -1O; spectral library match to CCMSLIB00005465755, """"(R)-4-((3S,5S,7R,8R,9S,10S,12S,13R,14S,17R)-3,7,12-trihydroxy-10,13-dimethylhexadecahydro-1H-cyclopenta[a]phenanthren-17-yl)pentanoic acid"""")"""
475,1.8365666268946164,0.021483617869376626,312.1110386442856,0.5785186,205,NA
455,1.836475146049413,-0.021482547753274146,124.0395969385799,0.5579477,18,NICOTINATE - 50.0 eV
3510,1.8354192613450615,-0.021470196323617186,495.2966830599438,2.657484,NA,NA
3474,1.8344885682412082,-0.021459309348593223,286.1439583308212,2.6505215,NA,NA
801,1.8338584234561097,-0.021451938099672985,288.14842705236236,0.8193146,388,NA
5221,1.8332455631343385,0.021444769039336474,881.3964784210243,3.7799644,44,NA
1136,1.8330049874659893,0.02144195485571155,116.07103513792464,1.0580877,175,NA
4739,1.8326481834871375,-0.02143778106739172,177.05462472206557,3.5104694,NA,Spectral Match to 3-Hydroxy-4-methoxycinnamic acid from NIST14
6712,1.8284208701586584,-0.02138833119564014,317.26855473089984,4.8482103,191,NA
8143,1.8269530593674945,-0.02137116117540775,429.31888284487104,6.0487094,NA,NA
2213,1.8266399111437996,0.021367498059310673,152.07082505099157,1.9054399,NA,NA
6957,1.8254974914476683,0.021354134368694322,321.2418822153507,4.9748106,NA,NA
1637,1.8247069003160756,-0.021344886265460095,205.0974537410806,1.4464017,207,Massbank:BML01185 L-Tryptophan
4910,1.8243175367231286,-0.021340331604321954,369.2252474795648,3.5121071,NA,NA
3667,1.8190525820503545,-0.0212787437083899,340.1029539972815,2.70839,NA,NA
1981,1.8179588766650943,-0.02126594986349774,162.0551012088199,1.7721707,170,NA
7087,1.817093624493474,-0.02125582839730995,798.5881104216493,5.110948,2,"""Candidate Trihydroxylated bile acid (delta mass 389.2932; sirius atomic difference: 24C, 39H, 1N, 3O; buddy atomic difference: 24C, 39H, 1N, 3O)"""
3284,1.8170499522023886,0.021255317531654754,302.2075744530713,2.5208638,214,NA
382,1.8147426527602168,-0.021228327419344124,204.08680842896493,0.48350194,NA,Spectral Match to N-Acetyl-D-glucosamine from NIST14
2110,1.814310734043756,-0.021223274960849456,471.9118668107142,1.9426985,NA,NA
1242,1.8132256742464266,-0.021210582249509783,361.1722519157461,1.139896,175,NA
4096,1.8120628411568922,0.021196979769003175,872.4563267,3.0249548,NA,NA
7091,1.811371141762552,-0.021188888472313542,803.5432578607738,5.1110454,2,NA
6562,1.8110535109821329,-0.02118517292058231,347.2792433471094,4.7569113,109,NA
5180,1.8086808025558527,0.0211574176731553,695.3787644,3.7353516,44,"""Candidate Trihydroxylated bile acid (delta mass 286.0832; sirius atomic difference: 12C, 10H, 6N, 3O; buddy atomic difference: 17C, 10H, 4N, 1O)"""
6821,1.8076949538911975,-0.021145885504554207,521.3483335640356,4.9245644,80,NA
558,1.806399318721166,0.02113072954425118,140.07047426035535,0.56879175,NA,NA
1649,1.8060963528568938,-0.02112718553840888,763.3171963940508,1.4720151,184,NA
294,1.8058482306656347,0.021124283077771804,204.1234065043213,0.56693107,NA,NA
5123,1.8057360718515663,0.021122971076852893,589.3016349812099,3.677118,NA,NA
5785,1.805642370088598,-0.021121874981105633,297.2426314726015,4.178365,35,Spectral Match to 9(10)-EpOME from NIST14
335,1.8053088465231273,0.021117973520235075,434.18870985741114,0.4672289,NA,NA
2346,1.804829446145202,-0.02111236563518753,361.20880732693024,2.068919,82,NA
1354,1.802076658747037,0.021080164335397056,273.19243282713205,1.2566221,NA,NA
958,1.800850251555591,-0.021065818183687968,292.12922572796435,0.9350407,280,NA
497,1.7991920768800034,0.021046421342555535,230.18630294644555,0.57353157,456,"N1,N8-diacetylspermidine"
8012,1.7989740391462308,-0.021043870801080545,317.2086850202806,5.9275947,469,NA
8057,1.798895505104265,-0.02104295213288598,295.22671240337195,5.9735556,469,"Spectral Match to 9-Oxo-10E,12Z-octadecadienoic acid from NIST14"
338,1.7986656335163025,-0.02104026316245469,126.0222257116246,0.4389938,NA,NA
2210,1.7981646074218116,-0.02103440230611602,552.3141504447076,1.9737281,82,NA
2560,1.7978321212051915,0.021030512979848134,281.1134101371029,2.0514808,82,Spectral Match to .alpha.-L-Asp-L-Phe from NIST14
2293,1.7973911769011988,0.021025354942677068,144.06573995709294,1.9988812,82,NA
2212,1.7969162744795715,-0.021019799673403373,385.1184076840681,1.987741,NA,NA
3155,1.7957927798790365,-0.02100665736300595,300.15559522740347,2.4934247,214,NA
8514,1.7932361257181562,0.02097675037231355,501.35535423078267,6.41064,202,NA
3594,1.792385165928801,0.020966796094222577,208.06061357195023,2.5954928,509,NA
1840,1.7922080465194339,0.0209647242033081,235.11044488359505,1.6279626,NA,NA
2059,1.7919569752391042,-0.020961787245091835,678.3066989944937,1.8522508,82,NA
481,1.7912628742092498,-0.02095366785477418,168.1132268275095,0.57671463,458,Candidate Histamine-C3:0 (delta mass:56.0261)
7031,1.7911280046699014,-0.020952090190450356,398.2414468515368,5.068831,80,NA
2103,1.789522651354931,0.020933311238105743,284.2070532122614,1.9115006,82,NA
7540,1.7887224424105421,0.020923950628517637,392.2487415604702,5.505956,443,NA
7951,1.7843334893463276,-0.020872609942534658,479.3729261267859,5.888781,79,NA
5935,1.7839330678032008,0.02086792592873781,279.2319405722002,4.336869,256,Spectral Match to 9(10)-EpOME from NIST14
1392,1.783080612685272,0.020857954158731654,271.1653676706164,1.2630279,119,NA
2720,1.778761350706715,0.02080742869863335,239.0893314082191,2.2678046,NA,NA
1593,1.7774375426614306,0.020791943180296674,229.1548472720464,1.4150637,184,Spectral Match to Leu-Pro from NIST14
8817,1.776969585179615,-0.02078646915089245,622.4634004485032,6.7160764,141,NA
6110,1.7763216009084806,0.020778889220895595,555.3111595640213,4.445286,521,NA
4378,1.7745557168803225,0.02075823242734015,453.2001152349063,3.2197652,374,NA
7438,1.7745320730665437,-0.020757955848939583,510.3083140461903,5.3699217,238,NA
1953,1.7739605596411452,0.020751270452472787,251.1006242437819,1.6993451,60,NA
665,1.771584211175072,-0.020723472624927634,310.1757761937744,0.7106384,NA,NA
249,1.7712673454371786,0.02071976602243954,277.0895147,0.45245504,205,NA
1620,1.7712409874179977,-0.02071945769406006,533.2940244817719,1.4109265,84,NA
1292,1.770429212129703,0.020709961784772513,223.1442078423248,1.1677198,NA,NA
3846,1.7700689084252128,-0.020705747057688382,595.1662245,2.875037,NA,NA
843,1.7688253396138618,0.020691200154381903,199.10791736769517,0.8350213,410,NA
6685,1.768310014571742,0.020685172033146716,529.3146098518166,4.8289213,400,NA
5076,1.7677201801623992,-0.020678272323181954,367.2095996996841,3.5757287,NA,NA
3032,1.7660732697619157,0.020659007248236695,318.2025574219062,2.4658275,214,NA
